,A,C1,Y,C2,C3,C4,X1,X2,X3,X4,C5,C6,X5,X6
250,1,1,0,1,1,3,1,3,1,3,1.322872218514377,0.931360014937759,0.5998202337597203,1.1544179340810417
251,1,1,0,3,1,2,0,2,1,1,1.322872218514377,0.931360014937759,0.5998202337597203,1.1544179340810417
252,1,1,0,3,1,3,1,3,0,0,1.322872218514377,3.219263319879113,0.5998202337597203,1.1544179340810417
253,1,1,1,3,1,1,0,2,0,0,1.2547301448516262,1.8390432943963009,0.5217867011295714,0.6439039416113022
254,1,0,1,1,0,1,0,2,1,0,1.2547301448516262,1.8390432943963009,1.3153167832468444,0.6439039416113022
255,1,1,1,2,1,2,0,0,1,2,1.2547301448516262,1.8390432943963009,1.5781483618773064,0.6439039416113022
256,1,1,0,0,1,0,0,3,0,1,2.1862084187326625,0.9139144601513705,0.5998202337597203,1.7530658197977822
257,1,1,0,0,0,2,0,2,1,3,2.1862084187326625,0.9139144601513705,0.5998202337597203,1.7530658197977822
258,1,0,0,0,1,3,0,1,0,3,2.1862084187326625,0.9139144601513705,0.5998202337597203,1.7530658197977822
259,0,0,0,2,0,0,0,1,1,2,2.196835785540948,1.012021288110998,1.0546172957988962,0.5603516763680929
260,1,1,0,1,0,2,1,2,0,3,0.3753966801771196,0.9139144601513705,0.5998202337597203,1.7530658197977822
261,0,0,0,0,0,2,0,0,1,3,0.05929328489862096,3.00952232200693,0.5346970095122268,0.5603516763680929
262,0,0,0,1,1,3,1,2,0,3,0.05929328489862096,1.1651888221092797,-1.1144721927148813,0.5603516763680929
263,1,1,1,0,1,2,0,3,0,1,1.2547301448516262,1.7317400316870564,1.10817200149275,2.021121801271344
264,1,0,1,3,0,3,1,0,0,0,1.2547301448516262,1.7317400316870564,1.10817200149275,2.021121801271344
265,1,1,0,0,1,3,1,0,1,0,2.287604077060653,3.332391247592823,0.5998202337597203,1.7530658197977822
266,0,0,1,1,1,0,0,1,0,0,2.099345913543655,2.093016621479364,2.1266093890128115,2.8954172693081563
267,1,1,0,3,1,3,0,0,1,3,0.11636110448733583,1.5900186774606064,0.5998202337597203,1.7530658197977822
268,0,0,1,1,1,0,1,2,1,2,2.099345913543655,2.093016621479364,0.41578780178893826,2.8954172693081563
269,0,0,0,3,0,0,0,0,0,3,2.442000646073377,-0.29697394534520827,3.086665950416402,0.5603516763680929
270,0,0,1,0,0,0,0,0,0,3,2.099345913543655,1.9647575809770652,1.0742133604621973,2.8954172693081563
271,0,0,1,0,1,1,0,2,0,1,2.099345913543655,2.3748710147110206,2.0628831636730176,2.8954172693081563
272,1,1,1,2,1,1,1,1,1,2,1.2547301448516262,1.7317400316870564,2.815146163456817,2.021121801271344
273,1,1,1,3,0,1,0,3,1,0,1.2547301448516262,1.7317400316870564,2.815146163456817,2.021121801271344
274,1,1,1,2,1,1,1,3,1,0,1.2547301448516262,1.7317400316870564,2.815146163456817,2.021121801271344
275,0,0,0,2,0,0,1,1,0,0,1.5318040422784862,4.215058096019542,1.6711884928712206,0.5603516763680929
276,0,0,0,0,0,1,0,1,1,3,1.5318040422784862,4.215058096019542,0.2769969251287243,0.5603516763680929
277,0,0,1,3,1,1,0,2,1,1,2.099345913543655,2.3748710147110206,1.3147122484477292,2.784838178831628
278,0,0,1,3,0,3,0,0,0,1,2.099345913543655,2.3748710147110206,1.3147122484477292,2.784838178831628
279,1,0,1,3,1,0,1,1,0,0,1.2547301448516262,1.7317400316870564,1.6986156628192761,2.021121801271344
280,0,0,0,2,1,3,1,0,1,0,-0.06614616252684025,1.400753653494593,0.2769969251287243,0.5603516763680929
281,1,1,1,3,0,0,1,1,0,1,1.2547301448516262,1.7317400316870564,1.4334350985560258,2.021121801271344
282,1,1,1,1,1,3,1,1,1,1,1.2547301448516262,1.7317400316870564,1.4334350985560258,2.021121801271344
283,0,0,0,1,0,2,1,3,1,2,-0.06614616252684025,1.400753653494593,0.1231287726845618,0.5603516763680929
284,0,0,0,2,1,2,0,1,1,0,-0.06614616252684025,1.400753653494593,1.7509724691099366,0.5603516763680929
285,1,1,1,1,1,1,1,2,1,0,1.2547301448516262,1.7317400316870564,1.4334350985560258,2.021121801271344
286,0,0,0,2,1,2,0,0,0,1,-0.06614616252684025,0.2173243408931862,1.7509724691099366,0.5603516763680929
287,1,1,1,2,1,0,0,3,0,1,1.2547301448516262,1.7317400316870564,1.4334350985560258,2.021121801271344
288,0,1,0,3,0,1,1,1,0,3,-0.06614616252684025,1.838809795885216,0.038983784599398774,0.5603516763680929
289,1,1,1,0,1,3,1,3,1,0,1.2547301448516262,1.7317400316870564,1.4334350985560258,2.021121801271344
290,1,1,0,0,0,0,0,3,0,0,0.1216581439483897,2.2961139004093507,2.5460311669213143,1.7530658197977822
291,1,1,0,1,0,1,0,1,0,1,0.1216581439483897,1.311908401932677,2.5460311669213143,1.7530658197977822
292,1,1,1,2,0,3,1,2,1,0,1.2547301448516262,1.7317400316870564,0.46294075737869456,1.0183631017422141
293,1,1,1,0,1,0,0,0,1,0,1.2547301448516262,1.7317400316870564,2.1929545682294957,1.0183631017422141
294,0,0,0,1,0,1,1,1,1,3,0.8867229704824968,2.8305392679345402,-0.4131437241058902,0.5603516763680929
295,1,1,0,1,1,0,1,3,0,2,2.256170973882132,1.8681745873541524,2.5460311669213143,1.7530658197977822
296,0,0,0,1,1,1,1,3,0,1,0.27088766774358763,0.1489826597419559,0.677678546408697,0.5603516763680929
297,0,0,0,1,1,0,1,2,0,2,1.5242629048275818,0.2759147924606524,0.6693900881035989,0.5603516763680929
298,0,0,0,3,1,3,0,0,0,3,1.5242629048275818,3.5126048554687497,1.312522446700208,0.5603516763680929
299,0,0,0,0,0,2,1,3,0,3,2.7341886528333417,0.5862419858894428,1.312522446700208,0.5603516763680929
300,0,0,0,3,1,1,1,0,1,3,2.7341886528333417,2.9943415011205747,1.312522446700208,0.5603516763680929
301,0,1,0,1,1,3,1,0,1,0,2.7341886528333417,2.9943415011205747,1.312522446700208,0.5603516763680929
302,1,1,1,3,1,1,1,1,0,1,1.2547301448516262,1.7317400316870564,0.6889704238291867,0.46543125470044444
303,0,0,0,3,0,2,0,3,0,0,1.2841644962869663,2.0727078745867384,2.051443412112922,0.5603516763680929
304,0,0,1,3,0,0,0,2,0,3,2.099345913543655,2.1775605095070185,-0.5693165973550562,1.7066705262915947
305,0,0,0,1,1,3,0,0,1,1,0.4545154199414252,1.3660284297915863,2.051443412112922,0.5603516763680929
306,0,0,1,2,0,1,1,2,0,0,2.099345913543655,2.1775605095070185,2.1623946651493555,1.7066705262915947
307,1,1,1,2,1,3,0,3,1,0,1.2547301448516262,1.7317400316870564,0.6889704238291867,0.32435627415658264
308,0,0,0,0,0,3,0,3,0,3,0.6681893072542443,1.3660284297915863,0.1577011444277594,0.5603516763680929
309,0,0,0,1,1,0,1,1,1,3,1.5749174285127912,2.50851248249844,0.1577011444277594,0.5603516763680929
310,0,0,1,3,1,0,1,2,0,1,2.099345913543655,1.174643039213374,0.05210602678656917,2.418594301465545
311,0,0,0,2,0,2,0,0,1,2,1.5749174285127912,2.50851248249844,2.0247803010932253,0.5603516763680929
312,0,0,0,0,0,1,0,3,0,0,1.5749174285127912,2.50851248249844,1.4075546894576518,0.5603516763680929
313,0,0,1,0,1,0,1,1,0,0,2.099345913543655,1.0775277645177082,3.2823791158139657,2.418594301465545
314,1,1,1,0,1,0,0,3,1,0,1.2547301448516262,1.7317400316870564,1.5744080726240464,1.8369742003692577
315,1,1,0,0,0,0,1,1,0,3,0.9866789105211894,-1.0004929237539297,2.0124132774946273,1.7530658197977822
316,0,1,1,1,0,3,1,0,0,2,2.099345913543655,1.0775277645177082,-1.2459387360560314,2.418594301465545
317,1,1,1,2,0,0,1,0,1,2,1.2547301448516262,1.7317400316870564,0.7369571467426985,1.347917660911075
318,0,0,0,2,0,2,1,1,1,0,0.7368689351249618,3.4544464745233974,1.4154917236612137,0.5603516763680929
319,0,0,0,3,0,3,0,2,0,3,0.7774649498823829,3.4544464745233974,1.4154917236612137,0.5603516763680929
320,1,1,1,3,1,2,1,3,1,2,1.2547301448516262,1.7317400316870564,0.7369571467426985,1.347917660911075
321,1,1,1,0,1,2,1,3,0,0,1.2547301448516262,1.7317400316870564,1.7983550714347967,1.347917660911075
322,0,0,0,0,0,2,0,3,0,3,0.8164527858080577,3.203183248426844,1.4154917236612137,0.5603516763680929
323,0,0,0,3,0,3,1,2,0,3,0.8164527858080577,3.203183248426844,1.4154917236612137,0.5603516763680929
324,1,1,0,2,1,0,0,2,0,0,1.12227179016696,0.7378651621952286,0.9807875132156507,1.7530658197977822
325,1,1,1,1,0,2,0,3,1,3,1.2547301448516262,1.7317400316870564,2.213611653277451,1.548164922112856
326,1,1,0,0,1,3,1,0,1,1,2.245530217936417,3.538165374785173,0.9807875132156507,1.7530658197977822
327,0,0,0,0,0,0,0,1,1,1,2.7428833912987036,0.5842870010978953,-0.06829356664845299,0.5603516763680929
328,0,0,0,2,1,0,1,1,1,3,0.6625373484347863,0.5842870010978953,0.6394889443161929,0.5603516763680929
329,1,1,0,2,0,1,0,1,1,0,1.6194389493325938,-0.3723598371515897,1.8254928534157693,1.7530658197977822
330,1,1,1,2,1,0,1,2,0,0,1.2547301448516262,1.7317400316870564,1.22866184406622,1.9956968009232738
331,1,0,1,0,0,0,1,2,1,2,1.21137389451349,1.7317400316870564,0.37777928167949815,1.9956968009232738
332,1,1,1,3,1,0,0,3,0,0,1.21137389451349,1.7317400316870564,2.361930016385727,1.9956968009232738
333,0,0,0,1,0,2,1,3,0,3,1.1760259711377115,2.4367571843330964,1.7146925283969519,0.5603516763680929
334,0,0,0,3,0,1,0,0,0,1,1.0203741421146886,2.8930599745851664,0.6580880817336556,0.5603516763680929
335,1,1,1,3,1,2,1,2,1,0,1.21137389451349,1.7317400316870564,1.0345564976352823,1.291852651181191
336,1,1,1,3,0,0,0,1,1,1,1.21137389451349,1.7317400316870564,1.0345564976352823,1.291852651181191
337,1,1,1,0,1,1,0,0,1,0,1.21137389451349,1.7317400316870564,1.0345564976352823,1.291852651181191
338,1,1,1,1,1,1,1,2,0,0,1.21137389451349,1.7317400316870564,1.102180613898176,1.291852651181191
339,0,0,1,1,0,3,1,0,1,3,2.099345913543655,2.6708828801403097,1.4628171267524839,1.1024586909462144
340,0,1,0,1,0,0,1,0,0,0,-0.26557171734302276,3.2186926685176993,2.0347279767885627,0.5603516763680929
341,1,1,1,2,1,0,1,2,0,2,1.21137389451349,1.7317400316870564,0.626559489030454,1.291852651181191
342,0,0,0,1,0,0,0,3,0,2,-0.6859955729665734,3.2186926685176993,0.7950541938002753,0.5603516763680929
343,1,1,1,3,1,1,1,2,1,1,1.21137389451349,1.7317400316870564,0.626559489030454,1.8295583458375755
344,1,1,0,0,0,3,0,0,1,0,0.5474178781523746,2.1078321724289313,-0.01143156247585253,1.7530658197977822
345,1,1,1,3,1,0,0,2,1,0,1.21137389451349,1.7317400316870564,1.572739496385879,1.8295583458375755
346,0,0,0,1,0,1,0,0,1,2,0.6600490589931098,1.045774824932807,1.0458581673376883,0.5603516763680929
347,0,0,0,2,0,2,0,0,1,0,0.7777178670865591,2.8695600955063476,1.0458581673376883,0.5603516763680929
348,1,1,1,1,1,3,1,2,0,0,1.21137389451349,1.7317400316870564,1.311613707638354,1.3569154686109939
349,1,1,1,3,1,1,1,3,0,2,1.21137389451349,1.7317400316870564,1.311613707638354,1.3569154686109939
350,1,1,1,3,1,2,0,1,1,0,1.21137389451349,1.7317400316870564,1.7862898831200016,1.3569154686109939
351,1,1,1,3,0,1,0,3,1,0,1.21137389451349,1.7317400316870564,1.7862898831200016,1.3569154686109939
352,0,0,0,3,0,2,0,2,1,3,2.1861237274300556,1.8830903038757782,1.6431658471915382,0.5603516763680929
353,0,0,0,1,0,3,0,3,1,3,-0.7965182043306451,1.8830903038757782,1.6431658471915382,0.5603516763680929
354,0,0,0,0,1,1,1,2,1,1,-0.6227515229542253,1.8830903038757782,0.7089384802106727,0.5603516763680929
355,0,0,0,2,0,1,1,0,0,0,2.3900308948046765,2.6847974303600304,1.4659640700465053,0.5603516763680929
356,1,0,1,3,0,0,1,1,1,0,1.21137389451349,1.7317400316870564,2.2340308614960662,1.3569154686109939
357,0,0,0,2,0,3,1,2,1,0,2.0946348562165777,0.7248737444641904,2.643161321057203,0.5603516763680929
358,1,1,0,2,0,1,0,3,0,1,1.6972821664699378,0.32117991989629635,-0.01143156247585253,1.7530658197977822
359,0,0,0,2,1,2,0,0,1,2,-0.0863764431658347,2.211169283735753,1.787355031245405,0.5603516763680929
360,0,0,0,2,0,1,0,0,1,0,-0.0863764431658347,3.266819328110926,1.787355031245405,0.5603516763680929
361,1,1,1,3,0,1,1,0,1,1,1.21137389451349,1.7317400316870564,2.53725703960261,1.7094279212731223
362,0,1,1,2,1,3,0,2,1,0,2.099345913543655,1.7812358312121548,2.2914998106421485,1.5623142980774105
363,1,1,1,0,0,0,1,3,1,0,1.21137389451349,1.7317400316870564,2.1796538532936998,1.7094279212731223
364,1,0,1,3,0,0,1,3,0,0,1.21137389451349,1.7317400316870564,2.1796538532936998,1.7094279212731223
365,1,1,1,1,1,0,1,3,0,2,1.21137389451349,1.7317400316870564,2.1796538532936998,1.7094279212731223
366,1,1,1,3,0,0,1,3,1,1,1.21137389451349,1.7317400316870564,2.1796538532936998,1.7094279212731223
367,0,0,0,0,0,0,1,0,0,3,-0.38466846604523397,3.5052377154237404,0.7028985096578066,0.5603516763680929
368,0,0,0,2,1,0,0,2,1,0,-0.38466846604523397,0.9290468310257287,2.974479239206043,0.5603516763680929
369,1,1,0,2,1,1,0,3,1,3,2.436794994521646,0.5399597617762839,2.578917366604915,1.7530658197977822
370,0,0,1,3,0,2,1,3,1,3,2.099345913543655,1.7812358312121548,1.4787867823841534,2.104548605987005
371,1,1,0,1,1,3,1,0,1,3,2.436794994521646,3.645585637859836,2.578917366604915,1.7530658197977822
372,0,0,0,0,1,3,0,1,1,1,0.7037586591012177,1.4501032910146572,2.8288705065135105,0.5603516763680929
373,1,1,0,0,0,3,1,2,1,1,2.436794994521646,1.0147135956539466,2.578917366604915,1.7530658197977822
374,0,0,0,1,0,0,1,0,0,3,0.7037586591012177,1.9795444155665274,2.8288705065135105,0.5603516763680929
375,0,0,0,2,0,0,0,3,1,3,0.7037586591012177,3.1656883948650023,2.8288705065135105,0.5603516763680929
376,1,1,0,1,0,2,0,2,0,3,0.4956637737963768,2.1639978886342726,0.29906849234445687,1.7530658197977822
377,0,0,0,1,1,3,1,1,1,2,2.9439050593145066,3.8989121555461015,-0.9982387341660064,0.5603516763680929
378,1,1,1,2,1,3,1,3,0,0,1.21137389451349,1.7317400316870564,0.34473354345619356,0.22359219972440036
379,1,1,1,3,0,3,1,3,1,0,1.21137389451349,1.7317400316870564,2.2063452403578787,0.22359219972440036
380,0,0,0,3,0,1,0,1,0,0,-0.15087967174376482,2.223517925035168,0.5154661136581997,0.5603516763680929
381,1,1,1,3,1,2,1,1,1,0,1.21137389451349,1.7317400316870564,0.7856284794623289,0.22359219972440036
382,0,0,0,1,0,1,0,1,1,1,2.6153647429022375,2.4279682911190545,2.5501822445941045,0.5603516763680929
383,0,0,0,3,0,1,0,1,0,0,2.6153647429022375,0.6301890198096922,2.5501822445941045,0.5603516763680929
384,0,1,0,2,0,3,0,0,1,3,-0.5237456954122774,2.8833747754345938,2.5501822445941045,0.5603516763680929
385,0,0,0,3,1,1,1,1,0,1,-0.5237456954122774,2.8833747754345938,0.475144120976553,0.5603516763680929
386,0,0,0,2,1,1,1,1,0,0,-0.5237456954122774,2.094705052399814,1.228823047036101,0.5603516763680929
387,0,0,1,0,0,1,0,2,1,2,1.5881116166660394,1.33968138677041,1.8466812479329797,1.8436264481660378
388,1,1,1,2,1,0,1,3,0,0,1.21137389451349,1.7317400316870564,1.0496309850447874,0.22359219972440036
389,0,0,0,1,0,1,1,1,0,0,1.1661122769414618,2.107714763486533,1.228823047036101,0.5603516763680929
390,0,0,1,0,0,1,1,1,1,0,1.5881116166660394,1.33968138677041,1.0984324849992937,1.8436264481660378
391,1,1,0,3,0,0,0,2,1,1,1.6912363631678615,2.6031887032011607,1.9296970450801112,1.1537588044886367
392,0,0,0,3,0,1,1,2,1,2,-0.1215821532841761,2.4627227162243495,-0.1035245632734636,0.5603516763680929
393,0,0,1,2,1,0,1,3,1,2,1.5881116166660394,1.33968138677041,2.6774676816129004,1.8436264481660378
394,1,1,0,0,0,1,0,2,0,1,0.7221223650523045,1.3348857120657758,0.8802459069553898,1.1537588044886367
395,1,1,0,2,1,2,0,3,0,3,0.8661725719489782,1.3348857120657758,0.8802459069553898,1.1537588044886367
396,0,0,0,1,1,0,0,2,0,3,2.729403748420798,3.2004440848177103,0.9070963718341144,0.5603516763680929
397,1,0,1,0,1,2,0,1,1,0,1.21137389451349,1.7317400316870564,-0.06147390442963707,1.3120142907598402
398,0,1,1,1,1,3,1,1,0,2,1.5881116166660394,1.33968138677041,0.08603662865241435,1.8436264481660378
399,1,0,0,0,1,1,1,3,1,2,2.609700201253579,1.7352972149431616,0.8802459069553898,1.1537588044886367
400,1,0,0,1,1,1,1,1,0,0,1.201051974786476,1.7352972149431616,0.8802459069553898,1.1537588044886367
401,1,1,1,3,1,2,1,2,1,1,1.21137389451349,1.7317400316870564,1.1466554307713759,0.42133961010896814
402,0,0,0,0,0,2,1,2,0,2,1.8731051028760617,2.2242702380811354,1.8557927760954218,2.333732147206673
403,1,1,1,1,0,0,1,0,0,1,1.21137389451349,1.7317400316870564,0.7408526399340422,0.42133961010896814
404,1,1,1,2,0,1,1,2,1,0,1.21137389451349,1.7317400316870564,2.3812482779238424,0.42133961010896814
405,1,1,1,0,1,1,1,2,0,2,1.21137389451349,1.7317400316870564,2.3812482779238424,0.42133961010896814
406,0,1,1,3,1,0,1,1,0,3,1.5881116166660394,1.33968138677041,1.4977451629687746,1.8436264481660378
407,0,0,0,3,1,3,1,1,1,3,1.1230190493902938,1.9929425558308,2.9164319273437016,2.333732147206673
408,0,0,1,1,1,1,0,2,0,3,1.5881116166660394,1.33968138677041,1.2870431736641879,1.8436264481660378
409,1,0,1,3,1,0,1,3,1,0,1.21137389451349,1.7317400316870564,3.0028347964733353,0.42133961010896814
410,1,1,1,2,1,2,0,2,1,2,1.21137389451349,1.7317400316870564,1.49901934534446,0.42133961010896814
411,0,0,1,0,1,0,0,2,0,3,1.5881116166660394,1.33968138677041,1.907604108139866,1.8436264481660378
412,0,1,1,1,1,3,0,1,1,2,1.5881116166660394,1.33968138677041,1.907604108139866,2.593063393239018
413,0,0,1,3,1,2,0,3,0,3,1.5881116166660394,1.33968138677041,0.5920324732845645,2.593063393239018
414,0,0,0,3,1,0,0,1,0,3,2.3932539026651307,0.77512734030316,0.8521609756935415,2.333732147206673
415,1,1,1,0,0,3,1,3,0,2,1.21137389451349,1.7317400316870564,0.43986729363801347,0.42133961010896814
416,1,1,1,3,1,2,1,1,0,1,1.21137389451349,1.7317400316870564,1.7778312423825655,2.8385474811832925
417,0,0,0,1,1,0,1,2,0,1,-0.12776324731900957,2.445074675250131,1.8253396114775606,2.333732147206673
418,1,1,0,1,1,2,0,0,0,2,0.9953903577630907,2.152825266526367,2.3952698530242102,1.1537588044886367
419,0,0,1,2,0,0,0,3,0,3,1.8059116373843016,1.33968138677041,2.119637922550151,0.07641565982156528
420,0,0,0,1,0,0,1,1,0,1,2.4996445112278045,3.2171478661739186,2.093452205812431,2.333732147206673
421,0,1,0,1,0,0,1,2,0,1,1.6477712911515305,3.2171478661739186,2.093452205812431,2.333732147206673
422,0,0,1,3,0,2,1,0,0,2,1.8059116373843016,1.33968138677041,1.1942405040772057,0.07641565982156528
423,0,0,0,0,1,2,0,2,1,2,1.6477712911515305,1.7546779445788214,0.5031155892928041,2.333732147206673
424,0,0,1,0,0,3,0,3,0,3,1.8059116373843016,1.33968138677041,1.4337662703465397,0.07641565982156528
425,0,0,0,1,0,1,1,0,1,0,0.7981983655915906,1.4525379618902892,1.0059453396821894,2.333732147206673
426,0,0,0,1,0,1,1,1,1,3,0.44115643158423246,2.1935921512505603,1.0059453396821894,1.6534572812028636
427,1,1,0,1,1,1,1,0,0,2,0.24129956823400622,2.4532114905244313,2.3952698530242102,1.1537588044886367
428,0,0,0,3,1,1,1,0,1,2,0.16489372255822277,2.1935921512505603,1.4647159592640757,1.6534572812028636
429,1,0,0,1,1,0,1,2,0,0,1.0687675990425136,2.4532114905244313,2.5457546263551336,1.1537588044886367
430,0,0,0,1,1,2,0,1,0,2,1.2248198223077775,2.1935921512505603,1.4647159592640757,1.6534572812028636
431,1,1,1,3,0,0,1,1,0,2,1.21137389451349,1.7317400316870564,1.8304392418937758,2.090771551221769
432,0,0,0,1,0,1,1,3,0,3,1.2248198223077775,2.334916219071663,1.66126301634998,1.6534572812028636
433,0,0,1,1,1,3,1,3,1,3,1.8059116373843016,1.9887125460802775,2.5169170620192864,0.07641565982156528
434,0,0,0,2,0,1,0,1,0,1,1.196047497056711,1.853254486245794,1.083247895816351,1.6534572812028636
435,1,0,1,3,0,3,0,0,0,1,1.21137389451349,1.7317400316870564,1.9083856903431644,1.8558456187753043
436,1,1,0,0,0,0,0,1,1,0,-0.0782548490096664,2.0182233237828697,2.182139048263883,1.1537588044886367
437,0,0,1,0,1,0,0,2,0,0,1.8059116373843016,1.2943095381826444,1.1725174712434554,0.07641565982156528
438,0,0,1,2,1,1,0,0,1,3,1.8059116373843016,1.2943095381826444,2.4313811185867307,0.07641565982156528
439,1,1,1,2,0,1,1,2,1,0,1.21137389451349,1.7317400316870564,1.9083856903431644,0.8581557038588301
440,0,0,0,1,1,2,0,3,1,3,0.5684587871793401,1.8731255740516974,-1.1862027009860814,2.2399975768293094
441,1,0,0,1,0,1,1,0,1,3,-0.3574506332381113,0.9041162215282257,2.182139048263883,1.1537588044886367
442,0,0,0,3,0,1,0,0,0,3,0.6984877950910884,3.0395664848584776,1.4744135795356188,2.2399975768293094
443,1,0,1,0,0,2,1,1,0,1,1.21137389451349,1.7317400316870564,0.28937865444563426,0.8581557038588301
444,0,0,1,3,1,1,1,1,0,0,1.8059116373843016,1.4095126442022003,1.1159756326944303,0.07641565982156528
445,1,1,1,3,1,2,0,0,1,0,1.21137389451349,1.7317400316870564,3.252053604275623,0.8581557038588301
446,1,1,0,3,0,2,1,0,0,1,1.4241045372427616,1.9802461414543904,2.024495535276369,1.1537588044886367
447,0,0,1,3,1,3,1,1,1,2,-0.3058983402271258,1.4095126442022003,1.1159756326944303,0.07641565982156528
448,0,0,1,3,0,0,0,2,1,2,-0.3058983402271258,1.4095126442022003,1.1159756326944303,0.07641565982156528
449,1,1,1,3,1,1,0,3,0,2,1.21137389451349,1.7317400316870564,0.5737123996829081,0.8581557038588301
450,1,1,0,1,0,2,1,0,1,1,2.41478554925123,0.1345192531852928,0.5222157845053852,1.4156756528757175
451,0,0,0,3,1,1,1,2,0,0,1.657246034903124,2.70857426102428,1.296134415035186,2.40561362159442
452,0,0,0,3,1,1,1,3,0,1,0.8832969070687439,1.4910442013364362,1.296134415035186,2.40561362159442
453,1,1,1,3,1,3,1,2,1,2,1.21137389451349,1.7317400316870564,2.793149481060673,0.8581557038588301
454,0,1,1,0,1,3,1,0,0,3,-0.3058983402271258,1.5972254634924274,1.5705368079195179,0.07641565982156528
455,1,1,0,3,1,3,0,2,1,2,1.7411360028525111,3.3705392719064724,0.43709433579515533,1.4156756528757175
456,1,1,1,2,0,0,1,3,1,2,1.21137389451349,1.7317400316870564,1.4981428052810608,0.8581557038588301
457,1,1,0,0,0,3,1,2,0,2,0.48280685541665,0.6947048116173047,0.43709433579515533,1.34782088867228
458,1,1,1,0,1,1,1,2,0,0,1.21137389451349,1.7317400316870564,-0.22011344535710253,0.8581557038588301
459,1,0,1,3,0,1,1,3,1,0,1.21137389451349,1.7317400316870564,2.869795211209113,0.8581557038588301
460,1,1,0,1,0,2,1,1,1,1,0.84709623281414,2.1461166927582096,0.43709433579515533,1.34782088867228
461,1,0,0,2,1,3,1,0,1,1,0.5785734422132314,2.1461166927582096,0.43709433579515533,1.34782088867228
462,1,1,0,2,1,2,1,3,1,1,0.5785734422132314,2.1461166927582096,0.43709433579515533,1.34782088867228
463,1,1,1,3,1,3,0,3,1,0,1.21137389451349,1.7317400316870564,0.16196575907984023,0.8581557038588301
464,1,1,1,3,0,1,1,3,1,0,1.21137389451349,1.7317400316870564,2.5421004664173545,0.8581557038588301
465,0,0,1,2,1,0,0,3,1,2,-0.3058983402271258,0.989142469991919,1.6310092609511186,0.07641565982156528
466,1,1,0,3,0,0,0,1,0,1,2.9434925206031473,1.9132939644253357,0.43709433579515533,1.34782088867228
467,1,1,1,3,1,2,1,3,0,0,1.21137389451349,1.7317400316870564,0.374802440897517,3.4234900910390014
